train_f1_macro,train_human_f1,train_gen_f1,train_human_precision,train_gen_precision,train_human_recall,train_gen_recall,val_f1_macro,val_human_f1,val_gen_f1,val_human_precision,val_gen_precision,val_human_recall,val_gen_recall,test_f1_macro,test_human_f1,test_gen_f1,test_human_precision,test_gen_precision,test_human_recall,test_gen_recall
0.9843642555553599,0.9842057583993068,0.984522752711413,0.9840119713318106,0.9847127856701667,0.9843996218090135,0.984332793084819,0.9431960381683907,0.9416105229387232,0.9447815533980582,0.9350111500477859,0.9511301160659743,0.9483037156704361,0.9385171790235082,0.6732475971322374,0.551094890510949,0.7954003037535257,0.9427252985884907,0.6687747035573123,0.3893497757847534,0.9811758408421803
0.984128377484684,0.983890757965565,0.9843659970038029,0.9885468861846815,0.9798868155399205,0.9792782855341947,0.9888863162769159,0.9412497824235666,0.9386022207707381,0.9438973440763951,0.9488279960382965,0.9346926713947991,0.92859450726979,0.9532851115129596,0.6375193821811502,0.4916015300182937,0.7834372343440068,0.9517063747585319,0.64965047288962,0.331390134529148,0.9866178963333035
0.9851829534962235,0.9850264008196076,0.9853395061728395,0.9852593410058332,0.9851114711100826,0.9847935707532304,0.9855676468318284,0.943188838364811,0.9414790996784566,0.9448985770511656,0.93696,0.9492092457420924,0.9460420032310177,0.9406268836648584,0.6776441639659445,0.5588165866708632,0.7964717412610258,0.9371865927685405,0.6714198286413708,0.39809417040358747,0.978767062182175
0.984638499915149,0.9845732184808144,0.9847037813494837,0.978595890410959,0.9907038512616202,0.9906240151276394,0.978775951223277,0.9385509861621149,0.9377173569396143,0.9393846153846154,0.917982048901269,0.9594594594594594,0.9583198707592891,0.9201326100060278,0.6811824904673509,0.5643719617374942,0.7979930191972077,0.9387063119457486,0.673458115986499,0.40347533632286997,0.979034704255509
0.9841688850662369,0.983989273602019,0.9843484965304549,0.9849992104847624,0.9833628591234691,0.9829814056098329,0.985336111754264,0.9430185146709229,0.9410815173527038,0.944955511989142,0.9403225806451613,0.9456685783277996,0.9418416801292407,0.9442435201928873,0.6720586665441248,0.5488261042578592,0.7952912288303904,0.9459533607681756,0.6680417374423684,0.3865470852017937,0.9824248371844054
