train_f1_macro,train_human_f1,train_gen_f1,train_human_precision,train_gen_precision,train_human_recall,train_gen_recall,val_f1_macro,val_human_f1,val_gen_f1,val_human_precision,val_gen_precision,val_human_recall,val_gen_recall,test_f1_macro,test_human_f1,test_gen_f1,test_human_precision,test_gen_precision,test_human_recall,test_gen_recall
0.9955938962613502,0.99554820155222,0.9956395909704804,0.9955874241588527,0.9956011730205279,0.9955089820359282,0.9956780118854673,0.9304313947315985,0.9291838678945697,0.9316789215686274,0.9135185763346862,0.9473520249221183,0.9453957996768982,0.9165159734779988,0.7017262539340657,0.6074386168821735,0.796013890985958,0.8627734213784565,0.6899169011319767,0.4687219730941704,0.9406726737443126
